Time,Year,Month,Day,vs
2001-04-22,2001,04,22,0.577114761
2001-04-23,2001,04,23,0.38640973
2001-04-24,2001,04,24,0.241813511
2001-04-25,2001,04,25,0.256653219
2001-04-26,2001,04,26,0.229488701
2001-04-27,2001,04,27,0.282460243
2001-04-28,2001,04,28,0.430241078
2001-04-29,2001,04,29,0.461587816
2001-04-30,2001,04,30,0.443763971
2001-05-01,2001,04,01,0.537435234
2001-05-02,2001,05,02,0.542102277
2001-05-03,2001,05,03,0.507739067
2001-05-04,2001,05,04,0.385549366
2001-05-05,2001,05,05,0.501925707
2001-05-06,2001,05,06,0.423092663
2001-05-07,2001,05,07,0.323232591
2001-05-08,2001,05,08,0.285337895
2001-05-09,2001,05,09,0.380826175
2001-05-10,2001,05,10,0.379988998
2001-05-11,2001,05,11,0.30596292
2001-05-12,2001,05,12,0.303461134
2001-05-13,2001,05,13,0.317958742
2001-05-14,2001,05,14,0.299191147
2001-05-15,2001,05,15,0.394232094
2001-05-16,2001,05,16,0.310090482
2001-05-17,2001,05,17,0.317496985
2001-05-18,2001,05,18,0.282068908
2001-05-19,2001,05,19,0.259594202
2001-05-20,2001,05,20,0.509100378
2001-05-21,2001,05,21,0.503706157
2001-05-22,2001,05,22,0.485224277
2001-05-23,2001,05,23,0.56063813
2001-05-24,2001,05,24,0.46029824
2001-05-25,2001,05,25,0.349203348
2001-05-26,2001,05,26,0.321163148
2001-05-27,2001,05,27,0.360651493
2001-05-28,2001,05,28,0.416115373
2001-05-29,2001,05,29,0.332973421
2001-05-30,2001,05,30,0.369340152
2001-05-31,2001,05,31,0.292473674
2001-06-01,2001,05,01,0.358352423
2001-06-02,2001,06,02,0.481406659
2001-06-03,2001,06,03,0.464596063
2001-06-04,2001,06,04,0.418074906
2001-06-05,2001,06,05,0.380066335
2001-06-06,2001,06,06,0.294593185
2001-06-07,2001,06,07,0.293398082
2001-06-08,2001,06,08,0.308184564
2001-06-09,2001,06,09,0.379928917
2001-06-10,2001,06,10,0.359483659
2001-06-11,2001,06,11,0.408637583
2001-06-12,2001,06,12,0.53596276
2001-06-13,2001,06,13,0.478753358
2001-06-14,2001,06,14,0.509791911
2001-06-15,2001,06,15,0.427558452
2001-06-16,2001,06,16,0.338130713
2001-06-17,2001,06,17,0.430678695
2001-06-18,2001,06,18,0.404679626
2001-06-19,2001,06,19,0.388859212
2001-06-20,2001,06,20,0.37273246
2001-06-21,2001,06,21,0.275094002
2001-06-22,2001,06,22,0.259826899
2001-06-23,2001,06,23,0.27213645
2001-06-24,2001,06,24,0.330972344
2001-06-25,2001,06,25,0.306088746
2001-06-26,2001,06,26,0.438459247
2001-06-27,2001,06,27,0.314630449
2001-06-28,2001,06,28,0.242362097
2001-06-29,2001,06,29,0.215646505
2001-06-30,2001,06,30,0.305245697
2001-07-01,2001,06,01,0.316922665
2001-07-02,2001,07,02,0.276985109
2001-07-03,2001,07,03,0.272489846
2001-07-04,2001,07,04,0.302916408
2001-07-05,2001,07,05,0.30673188
2001-07-06,2001,07,06,0.306359082
2001-07-07,2001,07,07,0.260712087
2001-07-08,2001,07,08,0.240952164
2001-07-09,2001,07,09,0.269054919
2001-07-10,2001,07,10,0.310891122
2001-07-11,2001,07,11,0.284052968
2001-07-12,2001,07,12,0.219496921
2001-07-13,2001,07,13,0.223847568
2001-07-14,2001,07,14,0.256168455
2001-07-15,2001,07,15,0.321747631
2001-07-16,2001,07,16,0.366713464
2001-07-17,2001,07,17,0.357572496
2001-07-18,2001,07,18,0.295635045
2001-07-19,2001,07,19,0.285930246
2001-07-20,2001,07,20,0.250011832
2001-07-21,2001,07,21,0.228085637
2001-07-22,2001,07,22,0.255008817
2001-07-23,2001,07,23,0.260034114
2001-07-24,2001,07,24,0.215695247
2001-07-25,2001,07,25,0.255097747
2001-07-26,2001,07,26,0.348350197
2001-07-27,2001,07,27,0.200521439
2001-07-28,2001,07,28,0.284793496
2001-07-29,2001,07,29,0.363102406
2001-07-30,2001,07,30,0.412568927
2001-07-31,2001,07,31,0.392534375
2001-08-01,2001,07,01,0.259970814
2001-08-02,2001,08,02,0.270848364
2001-08-03,2001,08,03,0.276480168
2001-08-04,2001,08,04,0.300013065
2001-08-05,2001,08,05,0.246884689
2001-08-06,2001,08,06,0.231366605
2001-08-07,2001,08,07,0.306585014
2001-08-08,2001,08,08,0.223363459
2001-08-09,2001,08,09,0.318963379
2001-08-10,2001,08,10,0.253928244
2001-08-11,2001,08,11,0.204622746
2001-08-12,2001,08,12,0.250257283
2001-08-13,2001,08,13,0.334345371
2001-08-14,2001,08,14,0.335360944
2001-08-15,2001,08,15,0.315483779
2001-08-16,2001,08,16,0.23368372
2001-08-17,2001,08,17,0.290370494
2001-08-18,2001,08,18,0.265609056
2001-08-19,2001,08,19,0.289062202
2001-08-20,2001,08,20,0.400903881
2001-08-21,2001,08,21,0.316921443
2001-08-22,2001,08,22,0.206997558
2001-08-23,2001,08,23,0.239304319
2001-08-24,2001,08,24,0.253185332
2001-08-25,2001,08,25,0.21932213
2001-08-26,2001,08,26,0.231045589
2001-08-27,2001,08,27,0.281755179
2001-08-28,2001,08,28,0.339829922
2001-08-29,2001,08,29,0.282976717
2001-08-30,2001,08,30,0.244320288
2001-08-31,2001,08,31,0.296121329
2001-09-01,2001,08,01,0.333490282
2001-09-02,2001,09,02,0.277335763
2001-09-03,2001,09,03,0.268334836
2001-09-04,2001,09,04,0.306074351
2001-09-05,2001,09,05,0.40864566
2001-09-06,2001,09,06,0.42716527
2001-09-07,2001,09,07,0.430534035
2001-09-08,2001,09,08,0.379900694
2001-09-09,2001,09,09,0.313722998
2001-09-10,2001,09,10,0.34138459
2001-09-11,2001,09,11,0.249026284
2001-09-12,2001,09,12,0.29445982
2001-09-13,2001,09,13,0.340962619
2001-09-14,2001,09,14,0.281610131
2001-09-15,2001,09,15,0.362127692
2001-09-16,2001,09,16,0.29474467
2001-09-17,2001,09,17,0.286344409
2001-09-18,2001,09,18,0.316981047
2001-09-19,2001,09,19,0.344702929
2001-09-20,2001,09,20,0.318932712
2001-09-21,2001,09,21,0.29100585
2001-09-22,2001,09,22,0.354588866
2001-09-23,2001,09,23,0.259852767
2001-09-24,2001,09,24,0.296610564
2001-09-25,2001,09,25,0.23580496
2001-09-26,2001,09,26,0.27746731
2001-09-27,2001,09,27,0.237335473
2001-09-28,2001,09,28,0.303452879
2001-09-29,2001,09,29,0.278336942
2001-09-30,2001,09,30,0.217033744
2001-10-01,2001,09,01,0.251305103
2001-10-02,2001,10,02,0.318751127
2001-10-03,2001,10,03,0.307437122
2001-10-04,2001,10,04,0.438264608
2001-10-05,2001,10,05,0.306970209
2001-10-06,2001,10,06,0.312232077
2001-10-07,2001,10,07,0.353282094
2001-10-08,2001,10,08,0.355943054
2001-10-09,2001,10,09,0.451784015
2001-10-10,2001,10,10,0.312446594
2001-10-11,2001,10,11,0.439680904
2001-10-12,2001,10,12,0.582022846
2001-10-13,2001,10,13,0.626635134
2001-10-14,2001,10,14,0.496588677
2001-10-15,2001,10,15,0.376886129
2001-10-16,2001,10,16,0.330265909
2001-10-17,2001,10,17,0.361652195
2001-10-18,2001,10,18,0.463546395
2001-10-19,2001,10,19,0.397019595
2001-10-20,2001,10,20,0.345671356
2001-10-21,2001,10,21,0.321901351
2001-10-22,2001,10,22,0.477691412
2001-10-23,2001,10,23,0.679058254
2001-10-24,2001,10,24,0.648399055
2001-10-25,2001,10,25,0.381198108
2001-10-26,2001,10,26,0.281297535
2001-10-27,2001,10,27,0.383268386
2001-10-28,2001,10,28,0.364340693
2001-10-29,2001,10,29,0.280524045
2001-10-30,2001,10,30,0.402648985
2001-10-31,2001,10,31,0.664044738
2001-11-01,2001,10,01,0.373821855
2001-11-02,2001,11,02,0.242223457
2001-11-03,2001,11,03,0.217722937
2001-11-04,2001,11,04,0.257497638
2001-11-05,2001,11,05,0.281727374
2001-11-06,2001,11,06,0.238398597
2001-11-07,2001,11,07,0.344427347
2001-11-08,2001,11,08,0.261921734
2001-11-09,2001,11,09,0.242424235
2001-11-10,2001,11,10,0.228208601
2001-11-11,2001,11,11,0.271174997
2001-11-12,2001,11,12,0.295359194
2001-11-13,2001,11,13,0.266316652
2001-11-14,2001,11,14,0.259154588
2001-11-15,2001,11,15,0.241962463
2001-11-16,2001,11,16,0.261288673
2001-11-17,2001,11,17,0.2985681
2001-11-18,2001,11,18,0.34215793
2001-11-19,2001,11,19,0.26717788
2001-11-20,2001,11,20,0.293598473
2001-11-21,2001,11,21,0.30994612
2001-11-22,2001,11,22,0.347612441
2001-11-23,2001,11,23,0.569793463
2001-11-24,2001,11,24,0.476018637
2001-11-25,2001,11,25,0.455529928
2001-11-26,2001,11,26,0.430790365
2001-11-27,2001,11,27,0.240293711
2001-11-28,2001,11,28,0.256098717
2001-11-29,2001,11,29,0.353070766
2001-11-30,2001,11,30,0.472325414
2001-12-01,2001,11,01,0.41899088
2001-12-02,2001,12,02,0.39861694
2001-12-03,2001,12,03,0.386899918
2001-12-04,2001,12,04,0.396094114
2001-12-05,2001,12,05,0.525129378
2001-12-06,2001,12,06,0.540726185
2001-12-07,2001,12,07,0.474098265
2001-12-08,2001,12,08,0.355450124
2001-12-09,2001,12,09,0.309989482
2001-12-10,2001,12,10,0.328885227
2001-12-11,2001,12,11,0.348373383
2001-12-12,2001,12,12,0.30292359
2001-12-13,2001,12,13,0.421826929
2001-12-14,2001,12,14,0.386666507
2001-12-15,2001,12,15,0.339103341
2001-12-16,2001,12,16,0.355710119
2001-12-17,2001,12,17,0.381316513
2001-12-18,2001,12,18,0.409577996
2001-12-19,2001,12,19,0.395820826
2001-12-20,2001,12,20,0.345651567
2001-12-21,2001,12,21,0.436516941
2001-12-22,2001,12,22,0.470038354
2001-12-23,2001,12,23,0.285877019
2001-12-24,2001,12,24,0.297597945
2001-12-25,2001,12,25,0.436744601
2001-12-26,2001,12,26,0.345976442
2001-12-27,2001,12,27,0.360981375
2001-12-28,2001,12,28,0.499253601
2001-12-29,2001,12,29,0.286011249
2001-12-30,2001,12,30,0.210544735
2001-12-31,2001,12,31,0.244638503
2002-01-01,2001,12,01,0.220553443
2002-01-02,2001,01,02,0.341461599
2002-01-03,2001,01,03,0.332032531
2002-01-04,2002,01,04,0.383496046
2002-01-05,2002,01,05,0.444615483
2002-01-06,2002,01,06,0.416562647
2002-01-07,2002,01,07,0.487427294
2002-01-08,2002,01,08,0.415504426
2002-01-09,2002,01,09,0.314695776
2002-01-10,2002,01,10,0.32455951
2002-01-11,2002,01,11,0.388935626
2002-01-12,2002,01,12,0.416919589
2002-01-13,2002,01,13,0.617925406
2002-01-14,2002,01,14,0.313092083
2002-01-15,2002,01,15,0.385683566
2002-01-16,2002,01,16,0.319132596
2002-01-17,2002,01,17,0.312791586
2002-01-18,2002,01,18,0.415541053
2002-01-19,2002,01,19,0.438348979
2002-01-20,2002,01,20,0.57052654
2002-01-21,2002,01,21,0.462385267
2002-01-22,2002,01,22,0.465158939
2002-01-23,2002,01,23,0.343930751
2002-01-24,2002,01,24,0.426000297
2002-01-25,2002,01,25,0.421124846
2002-01-26,2002,01,26,0.439162105
2002-01-27,2002,01,27,0.412822366
2002-01-28,2002,01,28,0.476846665
2002-01-29,2002,01,29,0.372636646
2002-01-30,2002,01,30,0.277325183
2002-01-31,2002,01,31,0.398204446
2002-02-01,2002,01,01,0.324436814
2002-02-02,2002,02,02,0.264138103
2002-02-03,2002,02,03,0.257990569
2002-02-04,2002,02,04,0.327002496
2002-02-05,2002,02,05,0.36040011
2002-02-06,2002,02,06,0.378212363
2002-02-07,2002,02,07,0.35639134
2002-02-08,2002,02,08,0.623778284
2002-02-09,2002,02,09,0.928301752
2002-02-10,2002,02,10,0.385601074
2002-02-11,2002,02,11,0.4265908
2002-02-12,2002,02,12,0.277071685
2002-02-13,2002,02,13,0.32485804
2002-02-14,2002,02,14,0.445296943
2002-02-15,2002,02,15,0.317812473
2002-02-16,2002,02,16,0.288075089
2002-02-17,2002,02,17,0.329216421
2002-02-18,2002,02,18,0.317152381
2002-02-19,2002,02,19,0.473612219
2002-02-20,2002,02,20,0.526077092
2002-02-21,2002,02,21,0.487178713
2002-02-22,2002,02,22,0.465141475
2002-02-23,2002,02,23,0.413525045
2002-02-24,2002,02,24,0.417536259
2002-02-25,2002,02,25,0.543536127
2002-02-26,2002,02,26,0.476991713
2002-02-27,2002,02,27,0.445115447
2002-02-28,2002,02,28,0.429103583
2002-03-01,2002,02,01,0.49423483
2002-03-02,2002,03,02,0.374782354
2002-03-03,2002,03,03,0.508809209
2002-03-04,2002,03,04,0.451330721
2002-03-05,2002,03,05,0.436506629
2002-03-06,2002,03,06,0.406931639
2002-03-07,2002,03,07,0.617059946
2002-03-08,2002,03,08,0.68108207
2002-03-09,2002,03,09,0.412014574
2002-03-10,2002,03,10,0.418033838
2002-03-11,2002,03,11,0.516096473
2002-03-12,2002,03,12,0.435403168
2002-03-13,2002,03,13,0.523186922
2002-03-14,2002,03,14,0.538616776
2002-03-15,2002,03,15,0.239979103
2002-03-16,2002,03,16,0.507974386
2002-03-17,2002,03,17,0.414636135
2002-03-18,2002,03,18,0.279506981
2002-03-19,2002,03,19,0.319862247
2002-03-20,2002,03,20,0.425685376
2002-03-21,2002,03,21,0.331060022
2002-03-22,2002,03,22,0.296844989
2002-03-23,2002,03,23,0.496982366
2002-03-24,2002,03,24,0.386884332
2002-03-25,2002,03,25,0.338321209
2002-03-26,2002,03,26,0.35234201
2002-03-27,2002,03,27,0.558540106
2002-03-28,2002,03,28,0.582742572
2002-03-29,2002,03,29,0.345783174
2002-03-30,2002,03,30,0.323178232
2002-03-31,2002,03,31,0.337766469
2002-04-01,2002,03,01,0.538756788
2002-04-02,2002,04,02,0.419564277
2002-04-03,2002,04,03,0.415616661
2002-04-04,2002,04,04,0.30766207
2002-04-05,2002,04,05,0.306671381
2002-04-06,2002,04,06,0.397400826
2002-04-07,2002,04,07,0.374478906
2002-04-08,2002,04,08,0.354056686
2002-04-09,2002,04,09,0.40824911
2002-04-10,2002,04,10,0.482131094
2002-04-11,2002,04,11,0.373533309
2002-04-12,2002,04,12,0.278269619
2002-04-13,2002,04,13,0.40614903
2002-04-14,2002,04,14,0.445770591
2002-04-15,2002,04,15,0.593327463
2002-04-16,2002,04,16,0.733460665
2002-04-17,2002,04,17,0.685607135
2002-04-18,2002,04,18,0.539302707
2002-04-19,2002,04,19,0.495154172
2002-04-20,2002,04,20,0.593167067
2002-04-21,2002,04,21,0.597184062
2002-04-22,2002,04,22,0.479002416
2002-04-23,2002,04,23,0.561084628
2002-04-24,2002,04,24,0.453748345
2002-04-25,2002,04,25,0.42780593
2002-04-26,2002,04,26,0.501779616
2002-04-27,2002,04,27,0.681809187
2002-04-28,2002,04,28,0.491705924
2002-04-29,2002,04,29,0.362374961
2002-04-30,2002,04,30,0.488986582
2002-05-01,2002,04,01,0.503140032
2002-05-02,2002,05,02,0.29047361
2002-05-03,2002,05,03,0.459770739
2002-05-04,2002,05,04,0.350499302
2002-05-05,2002,05,05,0.432505906
2002-05-06,2002,05,06,0.377935112
2002-05-07,2002,05,07,0.438473701
2002-05-08,2002,05,08,0.472808272
2002-05-09,2002,05,09,0.42649895
2002-05-10,2002,05,10,0.543909609
2002-05-11,2002,05,11,0.433481187
2002-05-12,2002,05,12,0.369501323
2002-05-13,2002,05,13,0.248006582
2002-05-14,2002,05,14,0.415026248
2002-05-15,2002,05,15,0.35937804
2002-05-16,2002,05,16,0.362543881
2002-05-17,2002,05,17,0.308527082
2002-05-18,2002,05,18,0.421535224
2002-05-19,2002,05,19,0.378307909
2002-05-20,2002,05,20,0.452293903
2002-05-21,2002,05,21,0.883748174
2002-05-22,2002,05,22,0.630530834
2002-05-23,2002,05,23,0.453270227
2002-05-24,2002,05,24,0.378441095
2002-05-25,2002,05,25,0.298116386
2002-05-26,2002,05,26,0.304588407
2002-05-27,2002,05,27,0.252749622
2002-05-28,2002,05,28,0.229784384
2002-05-29,2002,05,29,0.347297281
2002-05-30,2002,05,30,0.234520465
2002-05-31,2002,05,31,0.264686614
2002-06-01,2002,05,01,0.435405165
2002-06-02,2002,06,02,0.502764106
2002-06-03,2002,06,03,0.353082001
2002-06-04,2002,06,04,0.341374427
2002-06-05,2002,06,05,0.281417966
2002-06-06,2002,06,06,0.330406845
2002-06-07,2002,06,07,0.436897606
2002-06-08,2002,06,08,0.607366145
2002-06-09,2002,06,09,0.639494061
2002-06-10,2002,06,10,0.453209877
2002-06-11,2002,06,11,0.358266443
2002-06-12,2002,06,12,0.326631933
2002-06-13,2002,06,13,0.350916237
2002-06-14,2002,06,14,0.340831757
2002-06-15,2002,06,15,0.384432226
2002-06-16,2002,06,16,0.309477717
2002-06-17,2002,06,17,0.355849445
2002-06-18,2002,06,18,0.380318761
2002-06-19,2002,06,19,0.345323771
2002-06-20,2002,06,20,0.496385098
2002-06-21,2002,06,21,0.465685636
2002-06-22,2002,06,22,0.472500235
2002-06-23,2002,06,23,0.278359145
2002-06-24,2002,06,24,0.210754469
2002-06-25,2002,06,25,0.255726486
2002-06-26,2002,06,26,0.243595421
2002-06-27,2002,06,27,0.285168856
2002-06-28,2002,06,28,0.297664344
2002-06-29,2002,06,29,0.356532872
2002-06-30,2002,06,30,0.315923333
2002-07-01,2002,06,01,0.295788646
2002-07-02,2002,07,02,0.288003713
2002-07-03,2002,07,03,0.394624472
2002-07-04,2002,07,04,0.341091841
2002-07-05,2002,07,05,0.333784342
2002-07-06,2002,07,06,0.240992486
2002-07-07,2002,07,07,0.294615358
2002-07-08,2002,07,08,0.260225415
2002-07-09,2002,07,09,0.296322554
2002-07-10,2002,07,10,0.27851516
2002-07-11,2002,07,11,0.247681141
2002-07-12,2002,07,12,0.309180707
2002-07-13,2002,07,13,0.333479822
2002-07-14,2002,07,14,0.278101385
2002-07-15,2002,07,15,0.362105697
2002-07-16,2002,07,16,0.3549923
2002-07-17,2002,07,17,0.298346281
2002-07-18,2002,07,18,0.270324677
2002-07-19,2002,07,19,0.308686554
2002-07-20,2002,07,20,0.265177965
2002-07-21,2002,07,21,0.310272187
2002-07-22,2002,07,22,0.340150833
2002-07-23,2002,07,23,0.297895938
2002-07-24,2002,07,24,0.248093188
2002-07-25,2002,07,25,0.264140487
2002-07-26,2002,07,26,0.34301728
2002-07-27,2002,07,27,0.310090482
2002-07-28,2002,07,28,0.360575855
2002-07-29,2002,07,29,0.277415603
2002-07-30,2002,07,30,0.271226197
2002-07-31,2002,07,31,0.279882371
2002-08-01,2002,07,01,0.431539565
2002-08-02,2002,08,02,0.469451725
2002-08-03,2002,08,03,0.285166264
2002-08-04,2002,08,04,0.264041126
2002-08-05,2002,08,05,0.333105057
2002-08-06,2002,08,06,0.378666878
2002-08-07,2002,08,07,0.363130182
2002-08-08,2002,08,08,0.288791627
2002-08-09,2002,08,09,0.277198285
2002-08-10,2002,08,10,0.343627274
2002-08-11,2002,08,11,0.360849828
2002-08-12,2002,08,12,0.417512864
2002-08-13,2002,08,13,0.323733717
2002-08-14,2002,08,14,0.410294533
2002-08-15,2002,08,15,0.349334419
2002-08-16,2002,08,16,0.45533511
2002-08-17,2002,08,17,0.447572768
2002-08-18,2002,08,18,0.396206677
2002-08-19,2002,08,19,0.404156983
2002-08-20,2002,08,20,0.421875656
2002-08-21,2002,08,21,0.276090115
2002-08-22,2002,08,22,0.261563987
2002-08-23,2002,08,23,0.330416471
2002-08-24,2002,08,24,0.340168059
2002-08-25,2002,08,25,0.303873777
2002-08-26,2002,08,26,0.34519133
2002-08-27,2002,08,27,0.434140533
2002-08-28,2002,08,28,0.416963428
2002-08-29,2002,08,29,0.414423823
2002-08-30,2002,08,30,0.280103028
2002-08-31,2002,08,31,0.317200422
2002-09-01,2002,08,01,0.337790161
2002-09-02,2002,09,02,0.31905067
2002-09-03,2002,09,03,0.402760416
2002-09-04,2002,09,04,0.345239967
2002-09-05,2002,09,05,0.282949358
2002-09-06,2002,09,06,0.415855229
2002-09-07,2002,09,07,0.497704446
2002-09-08,2002,09,08,0.346726984
2002-09-09,2002,09,09,0.306280494
2002-09-10,2002,09,10,0.291462719
2002-09-11,2002,09,11,0.294054538
2002-09-12,2002,09,12,0.277422458
2002-09-13,2002,09,13,0.277062178
2002-09-14,2002,09,14,0.390503973
2002-09-15,2002,09,15,0.239745304
2002-09-16,2002,09,16,0.338646621
2002-09-17,2002,09,17,0.521975279
2002-09-18,2002,09,18,0.415663093
2002-09-19,2002,09,19,0.489146411
2002-09-20,2002,09,20,0.374168724
2002-09-21,2002,09,21,0.388966709
2002-09-22,2002,09,22,0.349694699
2002-09-23,2002,09,23,0.304552823
2002-09-24,2002,09,24,0.379253477
2002-09-25,2002,09,25,0.399287969
2002-09-26,2002,09,26,0.320635438
2002-09-27,2002,09,27,0.402400732
2002-09-28,2002,09,28,0.360958159
2002-09-29,2002,09,29,0.509958208
2002-09-30,2002,09,30,0.473863333
2002-10-01,2002,09,01,0.433324397
2002-10-02,2002,10,02,0.467212498
2002-10-03,2002,10,03,0.551917255
2002-10-04,2002,10,04,0.356672943
2002-10-05,2002,10,05,0.461712122
2002-10-06,2002,10,06,0.326241016
2002-10-07,2002,10,07,0.34190923
2002-10-08,2002,10,08,0.256747365
2002-10-09,2002,10,09,0.301450908
2002-10-10,2002,10,10,0.332347035
2002-10-11,2002,10,11,0.543591797
2002-10-12,2002,10,12,0.331367463
2002-10-13,2002,10,13,0.33850053
2002-10-14,2002,10,14,0.372011274
2002-10-15,2002,10,15,0.287647337
2002-10-16,2002,10,16,0.352361768
2002-10-17,2002,10,17,0.346290439
2002-10-18,2002,10,18,0.315189779
2002-10-19,2002,10,19,0.294182032
2002-10-20,2002,10,20,0.305064738
2002-10-21,2002,10,21,0.28052631
2002-10-22,2002,10,22,0.34051922
2002-10-23,2002,10,23,0.35375759
2002-10-24,2002,10,24,0.308378458
2002-10-25,2002,10,25,0.32613185
2002-10-26,2002,10,26,0.326902151
2002-10-27,2002,10,27,0.259661317
2002-10-28,2002,10,28,0.267314821
2002-10-29,2002,10,29,0.359456986
2002-10-30,2002,10,30,0.351888895
2002-10-31,2002,10,31,0.358895838
2002-11-01,2002,10,01,0.324388951
2002-11-02,2002,11,02,0.338246554
2002-11-03,2002,11,03,0.341281176
2002-11-04,2002,11,04,0.400443852
2002-11-05,2002,11,05,0.499429256
2002-11-06,2002,11,06,0.358615607
2002-11-07,2002,11,07,0.445654541
2002-11-08,2002,11,08,0.568643689
2002-11-09,2002,11,09,0.666344523
2002-11-10,2002,11,10,0.496908605
2002-11-11,2002,11,11,0.414833575
2002-11-12,2002,11,12,0.377266347
2002-11-13,2002,11,13,0.312725663
2002-11-14,2002,11,14,0.355237871
2002-11-15,2002,11,15,0.432574898
2002-11-16,2002,11,16,0.42912516
2002-11-17,2002,11,17,0.375384063
2002-11-18,2002,11,18,0.455027223
2002-11-19,2002,11,19,0.447006643
2002-11-20,2002,11,20,0.352076352
2002-11-21,2002,11,21,0.305682898
2002-11-22,2002,11,22,0.359619141
2002-11-23,2002,11,23,0.373041004
2002-11-24,2002,11,24,0.381940484
2002-11-25,2002,11,25,0.321654052
2002-11-26,2002,11,26,0.284603179
2002-11-27,2002,11,27,0.363078177
2002-11-28,2002,11,28,0.373874545
2002-11-29,2002,11,29,0.341751486
2002-11-30,2002,11,30,0.250101656
2002-12-01,2002,11,01,0.384584785
2002-12-02,2002,12,02,0.314131111
2002-12-03,2002,12,03,0.224389061
2002-12-04,2002,12,04,0.213439912
2002-12-05,2002,12,05,0.273984998
2002-12-06,2002,12,06,0.326786339
2002-12-07,2002,12,07,0.206020638
2002-12-08,2002,12,08,0.264423341
2002-12-09,2002,12,09,0.331374735
2002-12-10,2002,12,10,0.290660352
2002-12-11,2002,12,11,0.375198185
2002-12-12,2002,12,12,0.433072627
2002-12-13,2002,12,13,0.432346493
2002-12-14,2002,12,14,0.372974634
2002-12-15,2002,12,15,0.485229164
2002-12-16,2002,12,16,0.442643315
2002-12-17,2002,12,17,0.495682627
2002-12-18,2002,12,18,0.356845021
2002-12-19,2002,12,19,0.499961287
2002-12-20,2002,12,20,0.394627273
2002-12-21,2002,12,21,0.405331373
2002-12-22,2002,12,22,0.233635977
2002-12-23,2002,12,23,0.313078344
2002-12-24,2002,12,24,0.250633955
2002-12-25,2002,12,25,0.314756095
2002-12-26,2002,12,26,0.445633233
2002-12-27,2002,12,27,0.487381905
2002-12-28,2002,12,28,0.40876919
2002-12-29,2002,12,29,0.463892072
2002-12-30,2002,12,30,0.427790254
2002-12-31,2002,12,31,0.39741984
2003-01-01,2002,12,01,0.588560402
2003-01-02,2002,01,02,0.445163667
2003-01-03,2002,01,03,0.455964148
2003-01-04,2003,01,04,0.393177509
2003-01-05,2003,01,05,0.381592244
2003-01-06,2003,01,06,0.270550549
2003-01-07,2003,01,07,0.333803684
2003-01-08,2003,01,08,0.333508283
2003-01-09,2003,01,09,0.308588445
2003-01-10,2003,01,10,0.290658146
